Number_of_Packects ,Avg_time_gap,Number_of_unique_IDs
139,0.03669064748205624,1
154,0.03311688311692089,11
154,0.03311688311692089,13
170,0.030000000000034218,25
173,0.029479768786160793,22
148,0.03445945945949876,11
149,0.03422818791950213,21
141,0.0361702127659987,8
141,0.0361702127659987,4
133,0.03834586466169787,1
212,0.024056603773612344,6
367,0.013896457765683426,8
390,0.013076923076937993,4
494,0.010323886639687889,8
360,0.014166666666682825,6
462,0.01103896103897363,7
217,0.02350230414749225,5
82,0.062195121951290476,2
150,0.034000000000038784,8
139,0.03669064748205624,6
135,0.03777777777782087,5
154,0.03311688311692089,6
150,0.034000000000038784,11
134,0.03805970149258073,9
145,0.035172413793143564,5
294,0.01734693877552999,3
137,0.03722627737230524,9
143,0.035664335664376344,5
164,0.031097560975645228,3
138,0.03695652173917259,4
130,0.03923076923081398,5
144,0.035416666666707064,5
138,0.03695652173917259,6
139,0.03669064748205624,3
219,0.02328767123290328,6
375,0.013600000000015513,7
366,0.01393442622952409,6
403,0.01265508684864967,6
72,0.06388888888896974,7
242,0.02272727272727272,8
237,0.021518987341796702,6
120,0.04250000000004848,6
141,0.0361702127659987,8
140,0.036428571428612985,7
143,0.035664335664376344,5
139,0.03669064748205624,5
140,0.03642857142861298,7
144,0.035416666666707064,7
140,0.03642857142861298,3
129,0.03953488372097533,3
140,0.03642857142861298,6
139,0.03669064748205624,5
149,0.03422818791950213,5
143,0.035664335664376344,4
149,0.03422818791950213,5
134,0.03805970149258073,6
148,0.03445945945949876,8
134,0.03805970149258073,1
155,0.03290322580648914,7
150,0.034000000000038784,8
136,0.03750000000004278,5
140,0.03642857142861298,6
134,0.03805970149258073,2
134,0.03805970149258073,3
140,0.03642857142861298,3
185,0.02756756756759901,2
138,0.03695652173917259,2
135,0.03777777777782087,2
141,0.03617021276599871,3
135,0.03777777777782087,1
143,0.035664335664376344,2
148,0.03445945945949876,1
139,0.03669064748205624,1
133,0.03834586466169787,2
132,0.038636363636407704,1
134,0.03805970149258073,1
261,0.01954022988507976,2
270,0.018888888888910438,1
224,0.022767857142883118,2
359,0.014206128133720939,1
356,0.014325842696645554,2
339,0.01504424778762778,2
253,0.020158102766821416,1
94,0.054255319148998074,1
145,0.035172413793143564,6
139,0.03669064748205624,7
143,0.035664335664376344,11
133,0.03834586466169787,1
144,0.035416666666707064,2
142,0.03591549295778745,1
177,0.028813559322066765,1
149,0.03422818791950213,7
161,0.031677018633576505,6
131,0.03893129770996807,1
242,0.021074380165313294,2
329,0.015501519756856588,1
235,0.02170212765959922,2
139,0.03669064748205624,3
200,0.025500000000029086,1
154,0.033116883116920896,2
130,0.03923076923081398,1
149,0.03422818791950213,1
141,0.0361702127659987,1
140,0.03642857142861298,2
148,0.03445945945949876,1
139,0.03669064748205624,1
134,0.03805970149258073,2
138,0.03695652173917259,1
155,0.03290322580648914,1
155,0.03290322580648914,11
164,0.031097560975645228,23
154,0.03311688311692089,13
158,0.032278481012695044,17
142,0.03591549295778745,14
146,0.034931506849354914,4
179,0.028491620111764343,6
137,0.03722627737230524,6
143,0.035664335664376344,5
144,0.035416666666707064,6
140,0.03642857142861298,11
140,0.03642857142861298,3
148,0.03445945945949876,6
136,0.03750000000004278,7
142,0.03591549295778745,10
145,0.035172413793143564,3
110,0.046363636363689266,6
174,0.029310344827619638,4
172,0.029651162790731496,7
166,0.030722891566300103,3
183,0.02786885245904818,3
134,0.03805970149258073,2
150,0.034000000000038784,10
138,0.03695652173917259,3
136,0.03750000000004278,5
146,0.034931506849354914,2
142,0.03591549295778745,8
209,0.02440191387562592,4
373,0.013672922252026319,5
366,0.01393442622952409,4
374,0.013636363636379191,11
340,0.015000000000017109,5
323,0.015789473684228537,7
229,0.022270742358104008,8
93,0.05483870967748192,11
151,0.03377483443712462,5
137,0.03722627737230524,4
135,0.03777777777782087,7
139,0.03669064748205624,7
139,0.03669064748205624,3
141,0.0361702127659987,5
133,0.03834586466169787,4
140,0.03642857142861298,6
152,0.03355263157898564,6
169,0.03017751479293383,2
144,0.035416666666707064,4
147,0.03469387755105998,8
135,0.03777777777782087,7
141,0.0361702127659987,1
145,0.035172413793143564,5
141,0.0361702127659987,9
197,0.025888324873125975,6
368,0.013858695652189721,6
373,0.013672922252026319,10
381,0.013385826771668812,14
387,0.013178294573658442,6
352,0.01448863636365289,3
212,0.02358490566037735,6
76,0.0671052631579713,8
144,0.035416666666707064,4
138,0.03695652173917259,2
140,0.03642857142861298,5
150,0.034000000000038784,7
135,0.03777777777782087,4
137,0.03722627737230524,6
147,0.03469387755105998,3
380,0.013421052631594255,8
227,0.022466960352448533,6
181,0.02817679558014264,3
239,0.021338912133915554,7
151,0.03377483443712462,9
140,0.03642857142861298,5
149,0.03422818791950213,5
151,0.03377483443712462,9
153,0.03333333333337135,10
142,0.03591549295778745,4
162,0.03148148148151739,7
137,0.03722627737230524,7
144,0.035416666666707064,7
160,0.03187500000003636,5
133,0.03834586466169787,2
151,0.03377483443712462,4
157,0.03248407643315807,8
136,0.03750000000004278,7
134,0.03805970149258073,1
160,0.03187500000003636,5
135,0.03777777777782087,6
177,0.028813559322066765,6
139,0.03669064748205624,4
155,0.03290322580648914,15
139,0.03669064748205624,13
135,0.03777777777782087,4
135,0.03777777777782087,3
215,0.023720930232585195,11
372,0.013709677419370476,10
313,0.016293929712478648,6
453,0.011258278145708206,4
442,0.011538461538474699,6
346,0.01445086705202311,7
84,0.0595238095238095,5
73,0.06986301369870984,3
138,0.03695652173917259,3
156,0.032692307692344984,9
138,0.03695652173917259,2
139,0.03669064748205624,4
151,0.03377483443712462,3
184,0.027717391304379443,10
144,0.035416666666707064,4
144,0.035416666666707064,3
149,0.03422818791950213,5
134,0.03805970149258073,11
133,0.03834586466169787,4
193,0.026424870466351384,6
141,0.0361702127659987,9
141,0.0361702127659987,12
140,0.03642857142861298,2
149,0.03422818791950213,6
221,0.023076923076949397,8
339,0.014749262536873146,9
288,0.017708333333353532,4
357,0.014285714285730581,2
398,0.01281407035177341,6
190,0.02631578947368421,7
25,0.19999999999999996,3
46,0.11086956521751783,4
70,0.07428571428588057,5
129,0.03953488372097533,6
144,0.035416666666707064,6
141,0.0361702127659987,4
131,0.03893129770996807,6
141,0.0361702127659987,14
141,0.0361702127659987,4
134,0.03805970149258073,4
135,0.03777777777782087,9
141,0.0361702127659987,9
130,0.03923076923081398,5
133,0.03834586466169787,4
127,0.04015748031500643,6
135,0.03777777777782087,8
120,0.04250000000004848,2
116,0.043965517241429455,5
225,0.022666666666692523,6
366,0.01393442622952409,10
356,0.014325842696645554,4
359,0.014206128133720939,3
312,0.016346153846172492,4
361,0.014127423822730795,7
238,0.021428571428595874,4
115,0.0443478260870071,3
137,0.03722627737230524,4
143,0.035664335664376344,11
140,0.03642857142861298,3
132,0.038636363636407704,4
141,0.0361702127659987,4
142,0.03591549295778745,10
148,0.03445945945949876,3
132,0.038636363636407704,2
128,0.03984375000004545,4
143,0.035664335664376344,6
140,0.03642857142861298,4
145,0.035172413793143564,2
123,0.04146341463419364,5
144,0.035416666666707064,5
126,0.04047619047623664,4
131,0.03893129770996807,2
55,0.04181818181797013,1
59,0.018644067796708814,2
295,0.017288135593240057,3
245,0.020816326530635993,9
278,0.01834532374102812,6
301,0.016943521594703713,6
274,0.01861313868615262,5
299,0.017056856187310426,5
147,0.03469387755105998,6
234,0.021794871794896656,5
96,0.053125000000060596,2
158,0.032278481012695044,9
133,0.03834586466169787,7
178,0.028651685393291108,11
134,0.03805970149258073,4
133,0.03834586466169787,6
142,0.03591549295778745,6
136,0.03750000000004278,5
132,0.038636363636407704,4
144,0.035416666666707064,4
130,0.03923076923081398,5
136,0.03750000000004278,5
132,0.038636363636407704,3
145,0.035172413793143564,8
143,0.035664335664376344,7
200,0.02550000000002909,5
311,0.016398713826385265,5
338,0.015088757396466914,7
326,0.015644171779158948,4
306,0.016666666666685676,6
312,0.016346153846172492,5
321,0.01588785046730784,11
321,0.01588785046730784,9
515,0.009902912621370519,11
605,0.008429752066125317,4
541,0.009426987061008904,6
574,0.008885017421612922,7
623,0.008186195826654603,6
397,0.012846347607067552,3
345,0.014782608695669035,5
361,0.014127423822730795,5
353,0.014447592068005147,5
363,0.01404958677687553,3
237,0.0215189873417967,10
103,0.049514563106852594,6
151,0.03377483443712462,4
147,0.03469387755105998,4
146,0.034931506849354914,4
144,0.035416666666707064,6
156,0.032692307692344984,8
152,0.03355263157898564,5
166,0.030722891566300103,7
147,0.03469387755105998,8
156,0.032692307692344984,7
146,0.034931506849354914,5
140,0.03642857142861298,6
155,0.03290322580648914,6
140,0.03642857142861298,5
199,0.02562814070354682,3
153,0.03333333333337135,5
479,0.010647181628404629,5
380,0.013421052631594255,6
516,0.009883720930243832,3
219,0.023287671232903276,7
138,0.03695652173917259,7
147,0.03469387755105998,5
159,0.032075471698149796,4
142,0.03591549295778745,6
138,0.03695652173917259,4
156,0.032692307692344984,6
146,0.034931506849354914,3
145,0.035172413793143564,12
145,0.035172413793143564,9
139,0.03669064748205624,11
143,0.035664335664376344,3
157,0.03248407643315807,6
161,0.031677018633576505,11
146,0.034931506849354914,4
143,0.035664335664376344,2
166,0.030722891566300103,7
138,0.03695652173917259,5
147,0.03469387755105998,4
144,0.035416666666707064,6
152,0.03355263157898564,10
148,0.03445945945949876,5
146,0.034931506849354914,6
138,0.03695652173917259,4
134,0.03805970149258073,5
138,0.03695652173917259,4
156,0.032692307692344984,5
140,0.03642857142861298,5
149,0.03422818791950213,8
136,0.03750000000004278,7
153,0.03333333333337135,9
141,0.0361702127659987,5
147,0.03469387755105998,4
149,0.03422818791950213,8
176,0.02897727272730578,7
334,0.015269461077861729,3
315,0.016190476190494657,6
349,0.014326647564469904,4
339,0.01504424778762778,5
363,0.01404958677687553,3
224,0.022767857142883118,9
61,0.08360655737714458,7
130,0.03923076923081398,5
161,0.031677018633576505,2
154,0.03311688311692089,7
138,0.03695652173917259,4
146,0.034931506849354914,7
135,0.03777777777782087,2
137,0.03722627737230524,5
182,0.028021978022009984,6
147,0.03469387755105998,7
166,0.030722891566300103,2
135,0.03777777777782087,5
167,0.030538922155723458,5
137,0.03722627737230524,4
150,0.034000000000038784,2
198,0.025757575757605136,4
136,0.03750000000004278,4
350,0.014571428571445192,7
292,0.017465753424677457,2
458,0.011135371179052002,7
142,0.03591549295778745,5
157,0.03248407643315807,4
209,0.02440191387562592,2
136,0.03750000000004278,3
140,0.03642857142861298,6
158,0.032278481012695044,5
132,0.038636363636407704,2
142,0.03591549295778745,5
151,0.03377483443712462,7
152,0.03355263157898564,1
132,0.038636363636407704,1
140,0.03642857142861298,2
142,0.03591549295778745,13
158,0.032278481012695044,22
167,0.030538922155723458,10
152,0.03355263157898564,5
132,0.038636363636407704,4
128,0.03984375000004545,4
124,0.04112903225811143,2
154,0.033116883116920896,9
134,0.038059701492580734,7
124,0.04112903225811143,4
140,0.03642857142861298,5
139,0.03669064748205624,5
127,0.04015748031500643,4
115,0.04434782608700712,6
142,0.03591549295778745,5
169,0.030177514792933836,10
144,0.035416666666707064,7
127,0.04015748031500643,9
143,0.03706293706305915,3
112,0.04553571428576623,6
131,0.03893129770996807,7
138,0.03623188405797099,4
103,0.0495145631068526,3
123,0.04146341463419365,5
130,0.039230769230813985,4
136,0.03750000000004278,4
120,0.04250000000004848,2
139,0.03669064748205624,10
139,0.03669064748205624,5
114,0.044736842105314194,4
159,0.032075471698149796,2
129,0.03953488372097533,4
169,0.030177514792933836,4
138,0.03695652173917259,6
126,0.040476190476236656,3
121,0.039669421487507066,5
142,0.03732394366209479,5
140,0.036428571428612985,5
129,0.039534883720975335,5
137,0.03722627737230524,5
165,0.03090909090912617,5
123,0.04146341463419364,4
111,0.04594594594599836,3
170,0.030000000000034218,3
130,0.03923076923081398,4
122,0.041803278688572275,4
152,0.03355263157898564,4
159,0.032075471698149796,5
126,0.04047619047623665,5
122,0.04016393442618177,4
144,0.03611111111119193,3
137,0.03722627737230524,4
145,0.03517241379314357,4
175,0.029142857142890388,7
121,0.04214876033062659,2
125,0.04080000000004654,5
170,0.030000000000034225,13
151,0.03377483443712462,18
150,0.034000000000038784,11
133,0.03834586466169787,6
146,0.034931506849354914,6
144,0.03611111111119194,5
126,0.04047619047623664,2
117,0.04358974358979332,4
125,0.03999999999999997,6
154,0.033116883116920896,7
163,0.031288343558317895,2
156,0.03141025641021907,8
134,0.03880597014934059,6
135,0.03777777777782087,4
127,0.03858267716530848,5
153,0.03398692810465123,4
123,0.04146341463419365,5
141,0.03617021276599871,5
109,0.04678899082574145,3
151,0.03377483443712462,6
141,0.03617021276599871,10
161,0.031677018633576505,9
190,0.026315789473684195,3
125,0.04080000000004654,6
155,0.03290322580648915,6
131,0.038931297709968074,6
217,0.02350230414749225,3
131,0.03893129770996807,4
162,0.031481481481517394,4
114,0.044736842105314194,5
164,0.031097560975645228,3
129,0.03953488372097533,7
128,0.03984375000004545,9
143,0.035664335664376344,3
174,0.029310344827619638,5
116,0.04396551724142947,9
121,0.04132231404958675,3
128,0.03984375000004545,5
115,0.0443478260870071,6
122,0.041803278688572275,4
151,0.03377483443712462,6
126,0.04047619047623664,10
152,0.03355263157898564,8
128,0.03984375000004545,4
154,0.03311688311692089,4
134,0.03805970149258073,3
145,0.03517241379314357,5
149,0.03288590604022937,1
133,0.03909774436098976,5
117,0.04358974358979331,5
139,0.03669064748205624,6
133,0.03834586466169787,7
129,0.039534883720975335,3
148,0.03445945945949876,2
133,0.037593984962405985,7
113,0.04513274336288334,5
140,0.03642857142861298,1
120,0.04250000000004848,7
122,0.043442622950962774,3
133,0.03834586466169787,8
156,0.03269230769234499,3
119,0.04285714285719175,10
142,0.03732394366209478,5
116,0.04396551724142947,7
151,0.03377483443712462,4
195,0.02615384615387599,7
238,0.02142857142859587,1
121,0.04214876033062659,6
118,0.04322033898310015,3
162,0.031481481481517394,5
138,0.0369565217391726,1
136,0.03750000000004278,8
125,0.040800000000046535,4
149,0.03624161073841127,5
130,0.03923076923081398,4
118,0.04322033898310015,6
143,0.035664335664376344,2
132,0.038636363636407704,6
130,0.039230769230813985,3
130,0.03923076923081398,9
123,0.04146341463419364,6
121,0.04214876033062659,10
118,0.04322033898310015,4
138,0.03840579710157579,6
152,0.03355263157898564,17
145,0.035172413793143564,20
122,0.041803278688572275,2
186,0.02741935483874095,8
116,0.04396551724142947,4
109,0.04678899082574145,5
138,0.03478260869556779,3
138,0.03840579710157579,9
123,0.04146341463419364,4
131,0.03893129770996807,5
157,0.03248407643315807,2
116,0.043965517241429455,9
137,0.03722627737230524,3
135,0.037037037037037014,6
116,0.043965517241429455,4
125,0.040800000000046535,8
160,0.03187500000003636,5
121,0.04214876033062659,12
156,0.032692307692344984,3
114,0.04473684210531419,7
140,0.03642857142861298,7
139,0.03741007194252977,6
141,0.0361702127659987,5
147,0.03469387755105999,8
137,0.03722627737230524,2
163,0.031288343558317895,7
188,0.027127659574499034,1
129,0.03953488372097533,10
122,0.041803278688572275,2
105,0.04857142857148397,2
145,0.035172413793143564,1
142,0.03591549295778745,5
145,0.03517241379314357,1
135,0.037777777777820876,3
111,0.04594594594599835,2
137,0.03722627737230524,4
166,0.030722891566300103,2
126,0.04047619047623665,2
155,0.03290322580648914,2
150,0.034000000000038784,1
133,0.03834586466169787,1
128,0.03984375000004545,1
134,0.03805970149258073,2
133,0.03834586466169787,1
113,0.04513274336288334,1
125,0.040800000000046535,1
151,0.03377483443712462,2
121,0.04214876033062659,1
128,0.039843750000045454,1
125,0.039199999999953404,1
148,0.03513513513521377,2
128,0.03984375000004545,1
139,0.03669064748205624,10
294,0.01734693877552999,13
269,0.018959107806713078,6
275,0.0185454545454757,15
140,0.03642857142861298,4
125,0.040800000000046535,1
115,0.0443478260870071,1
113,0.045132743362883344,2
135,0.037777777777820876,1
119,0.04453781512619713,1
134,0.03805970149258073,1
174,0.029310344827619638,2
139,0.03669064748205624,1
120,0.04250000000004848,1
125,0.040800000000046535,2
150,0.034000000000038784,11
110,0.04636363636368925,1
129,0.03953488372097533,3
160,0.03187500000003636,2
136,0.03750000000004278,7
136,0.03750000000004278,1
151,0.03377483443712462,7
139,0.03669064748205624,2
157,0.03248407643315807,1
153,0.03333333333337135,1
145,0.035172413793143564,2
139,0.03669064748205624,7
151,0.03377483443712462,22
161,0.031677018633576505,19
295,0.017288135593240057,17
334,0.015269461077861729,20
235,0.021702127659599228,10
213,0.023943661971858297,3
151,0.03377483443712462,8
148,0.03445945945949876,2
145,0.035172413793143564,7
179,0.028491620111764343,3
143,0.035664335664376344,5
143,0.035664335664376344,4
133,0.03834586466169787,6
136,0.03750000000004278,3
158,0.032278481012695044,7
137,0.03722627737230524,3
147,0.03469387755105998,9
141,0.0361702127659987,6
214,0.023831775700961764,10
361,0.014127423822730795,6
364,0.014010989011004992,6
329,0.015501519756856588,4
361,0.014127423822730795,8
346,0.014739884393080396,4
221,0.023076923076949404,5
125,0.040800000000046535,3
141,0.0361702127659987,5
151,0.03377483443712462,4
174,0.029310344827619645,9
193,0.026424870466351384,3
315,0.016190476190494657,7
340,0.015000000000017109,6
209,0.02440191387562592,4
144,0.035416666666707064,4
163,0.031288343558317895,9
139,0.03669064748205624,3
149,0.03422818791950213,12
173,0.0294797687861608,6
140,0.03642857142861298,9
140,0.03642857142861298,4
138,0.03695652173917259,5
142,0.035915492957787454,5
248,0.020564516129055715,7
359,0.014206128133720939,4
356,0.014325842696645554,5
372,0.013709677419370476,3
352,0.01448863636365289,7
306,0.016666666666685676,4
227,0.022466960352448537,10
75,0.06933333333348853,2
138,0.03695652173917259,7
159,0.032075471698149796,7
148,0.03445945945949876,6
135,0.03777777777782087,2
159,0.032075471698149796,8
177,0.028813559322066765,4
280,0.01821428571430649,10
431,0.011832946635744355,6
338,0.015088757396466914,10
136,0.03750000000004278,5
132,0.038636363636407704,5
143,0.035664335664376344,3
141,0.0361702127659987,5
147,0.03469387755105998,3
146,0.034931506849354914,4
137,0.03722627737230524,3
205,0.024878048780516183,6
362,0.014088397790071318,4
369,0.013821138211397879,7
374,0.013636363636379191,2
364,0.014010989011004992,5
349,0.014613180515775981,5
224,0.022767857142883118,4
87,0.0586206896552393,2
152,0.03355263157898564,7
137,0.03722627737230524,4
136,0.03750000000004278,7
157,0.03248407643315807,4
167,0.030538922155723458,7
171,0.029824561403542792,6
147,0.03469387755105998,3
146,0.034931506849354914,3
140,0.03642857142861298,5
147,0.03469387755105998,4
149,0.03422818791950213,5
134,0.03805970149258073,3
174,0.029310344827619638,1
144,0.035416666666707064,1
133,0.03834586466169787,2
134,0.03805970149258073,1
135,0.03777777777782087,1
150,0.034000000000038784,1
131,0.03893129770996807,2
137,0.03722627737230524,1
138,0.03695652173917259,1
133,0.03834586466169787,1
153,0.03333333333337135,2
148,0.03445945945949876,1
139,0.03669064748205624,1
134,0.03805970149258073,2
138,0.03695652173917259,1
152,0.03355263157898564,1
138,0.03695652173917259,1
135,0.03777777777782087,2
145,0.035172413793143564,1
132,0.038636363636407704,1
139,0.03669064748205624,1
136,0.03750000000004278,2
217,0.023502304147492246,1
375,0.013600000000015513,11
550,0.00927272727273785,23
24,0.21250000000024252,13
235,0.022127659574517615,12
376,0.013563829787249513,22
236,0.02118644067796609,12
122,0.04180327868857228,6
145,0.035172413793143564,11
146,0.034931506849354914,6
145,0.035172413793143564,11
135,0.03777777777782087,5
150,0.034000000000038784,4
169,0.03017751479293383,5
140,0.03642857142861298,7
138,0.03695652173917259,4
169,0.03017751479293383,5
141,0.0361702127659987,4
138,0.03695652173917259,6
159,0.032075471698149796,6
144,0.035416666666707064,8
143,0.035664335664376344,3
146,0.034931506849354914,6
155,0.03290322580648914,6
203,0.025123152709388263,6
355,0.014366197183114979,3
106,0.033962264150998296,7
416,0.015624999999999997,6
606,0.008415841584168015,9
860,0.005930232558146299,8
779,0.006546854942241101,12
241,0.021161825726165217,6
138,0.03695652173917259,3
136,0.03750000000004278,9
135,0.03777777777782087,4
135,0.03777777777782087,1
140,0.03642857142861298,4
127,0.04015748031500643,2
153,0.03333333333337135,2
137,0.03722627737230524,1
132,0.038636363636407704,3
145,0.035172413793143564,2
142,0.03591549295778745,3
140,0.03642857142861298,1
151,0.03377483443712462,2
135,0.03777777777782087,1
141,0.0361702127659987,1
130,0.03923076923081398,1
181,0.02817679558014264,2
378,0.013492063492078881,1
332,0.015361445783150051,2
336,0.015178571428588741,2
299,0.016387959866201257,1
342,0.01520467836260713,2
217,0.02350230414749225,2
122,0.041803278688572275,1
148,0.03445945945949876,1
145,0.035172413793143564,7
152,0.03355263157898564,14
164,0.031097560975645228,26
157,0.03248407643315807,14
149,0.03422818791950213,13
136,0.03750000000004278,6
151,0.03377483443712462,7
133,0.03834586466169787,5
128,0.03984375000004545,1
145,0.035172413793143564,9
129,0.03953488372097533,2
137,0.03722627737230524,9
128,0.039843750000045454,6
135,0.03777777777782087,9
144,0.035416666666707064,6
223,0.02286995515697676,5
390,0.013076923076937993,5
380,0.013421052631594255,8
346,0.014739884393080396,5
321,0.01588785046730784,4
360,0.014166666666682825,3
248,0.020564516129055715,6
134,0.03805970149258073,6
138,0.03695652173917259,6
138,0.03695652173917259,3
139,0.03669064748205624,5
132,0.038636363636407704,2
146,0.034931506849354914,8
137,0.03722627737230524,4
136,0.03750000000004278,7
144,0.035416666666707064,9
166,0.03072289156630011,8
148,0.03445945945949876,1
134,0.03805970149258073,3
135,0.03777777777782087,2
140,0.03642857142861298,3
160,0.03187500000003636,2
138,0.03695652173917259,2
138,0.03695652173917259,1
154,0.03311688311692089,3
141,0.0361702127659987,4
141,0.0361702127659987,2
145,0.035172413793143564,1
156,0.032692307692344984,1
135,0.03777777777782087,2
152,0.03355263157898564,1
138,0.03695652173917259,1
137,0.03722627737230524,1
134,0.03805970149258073,2
139,0.03669064748205624,1
133,0.03834586466169788,1
138,0.03695652173917259,2
132,0.038636363636407704,1
138,0.03695652173917259,1
194,0.02628865979384442,1
288,0.017708333333353532,6
381,0.013385826771668812,17
237,0.0215189873417967,18
133,0.03834586466169787,6
179,0.028491620111764343,17
160,0.03187500000003636,18
146,0.034931506849354914,6
149,0.03422818791950213,5
185,0.027567567567599018,7
